,feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
66,-0.7946363210714987,0.1979672899449674,-0.3462494476473099,2021-01-06,sunny,-68.7677031639998,2021,1,6,0,0,1
67,-0.1219449276002772,0.3390592559424304,0.0132397676675335,2021-01-07,sunny,-16.713994656198985,2021,1,7,0,0,1
68,0.9380925409056456,0.2967331724941133,-0.3655510899860373,2021-01-07,sunny,92.78097014406788,2021,1,7,0,0,1
69,1.070360016973174,-0.7200014312908092,0.2934713976498223,2021-01-07,sunny,166.21050957794836,2021,1,7,0,0,1
70,0.5043435751629946,-1.1439806995987405,0.4043143433289911,2021-01-07,sunny,89.35817106273322,2021,1,7,0,0,1
71,1.936712462402552,-1.451905529431747,0.4038960208359738,2021-01-07,sunny,166.07850803246464,2021,1,7,0,0,1
72,2.3466470305265617,-1.2791611070282582,-0.8047537406378693,2021-01-07,cloudy,71.456342588799,2021,1,7,1,0,0
73,-0.1424478687888413,-1.308763514238608,0.1285363168560481,2021-01-07,rainy,22.00141347231726,2021,1,7,0,1,0
74,0.17462957781357,0.982326983800298,-1.003265756903889,2021-01-07,rainy,-35.940979691554865,2021,1,7,0,1,0
75,-0.3550287310553741,-1.8923618933173412,-0.3004787855854223,2021-01-07,cloudy,-73.1484607082911,2021,1,7,1,0,0
76,-0.8935744023141913,-0.1560238909972873,-0.7199405321418947,2021-01-07,sunny,-72.31645384639029,2021,1,7,0,0,1
77,0.307732574679432,0.1592504683737024,0.2072707469736186,2021-01-07,sunny,50.45905149785453,2021,1,7,0,0,1
78,-1.604738529860987,1.4587147496759936,-1.4061047713910109,2021-01-08,rainy,-253.669288849864,2021,1,8,0,1,0
79,0.4936440875248639,0.4870153259803794,-1.7140461160489964,2021-01-08,cloudy,19.38784574478649,2021,1,8,1,0,0
80,1.5788651944164882,-0.795500550053291,-0.0309362572739589,2021-01-08,cloudy,76.10377911939466,2021,1,8,1,0,0
81,0.4140913537935951,-0.5072344618949226,1.042977594646376,2021-01-08,rainy,91.23416682291612,2021,1,8,0,1,0
83,-0.6780954607862469,0.7539914669784796,-0.206944710557291,2021-01-08,sunny,-69.71037942243814,2021,1,8,0,0,1
84,-1.3094121463310142,0.8178618311849958,-1.4828833575740423,2021-01-08,cloudy,-101.582265355697,2021,1,8,1,0,0
85,1.3264616423656934,-0.964606424206264,-1.794229271489721,2021-01-08,sunny,-51.29488732230206,2021,1,8,0,0,1
86,1.3480357804247187,0.9076987979878988,0.0498572665998226,2021-01-08,cloudy,148.46379448247765,2021,1,8,1,0,0
87,-0.0472777156962471,0.6641440493586505,0.1225313176533015,2021-01-08,cloudy,20.26571561767623,2021,1,8,1,0,0
88,-0.3362738590855785,1.5237711976170534,-0.3928206035462084,2021-01-08,cloudy,-55.28810212764696,2021,1,8,1,0,0
89,1.304213891849503,0.1048116080722816,0.7386070289928207,2021-01-09,sunny,106.12389641383854,2021,1,9,0,0,1
90,-2.5591846663440965,1.181378601288286,1.0781973037142378,2021-01-09,cloudy,-12.12414129759648,2021,1,9,1,0,0
91,0.9693967081580112,-1.17312340511416,-1.2704849984857336,2021-01-09,rainy,-34.63483352634338,2021,1,9,0,1,0
92,0.7290905621775369,0.1289829107574106,0.0519453957961389,2021-01-09,cloudy,-6.875387838035898,2021,1,9,1,0,0
93,-1.0485529650670926,-1.4200179371789752,-0.3023027505753355,2021-01-09,cloudy,-88.78246203193775,2021,1,9,1,0,0
94,-0.4015575444993436,-0.4684760446797231,-1.348424319121701,2021-01-09,sunny,-161.00062070416377,2021,1,9,0,0,1
95,-0.0820341531454841,-0.9571580982754104,0.0189221038821947,2021-01-09,sunny,-27.03459502141365,2021,1,9,0,0,1
96,1.037585667050634,0.0187917917742578,1.3925184494342724,2021-01-09,sunny,80.60731446761845,2021,1,9,0,0,1
97,0.377910101738475,1.3243587499958391,-0.1682142227670741,2021-01-09,cloudy,15.278362289687744,2021,1,9,1,0,0
98,0.595423156763723,0.4448534381865086,0.5507886141027314,2021-01-09,sunny,102.73518682930025,2021,1,9,0,0,1
100,0.2390870803735992,-0.6078874462819541,-0.9733759675567484,2021-01-10,rainy,-35.01923531865875,2021,1,10,0,1,0
101,-1.5500141893581478,-0.4558253477993688,1.648504010268179,2021-01-10,sunny,-56.34436724809794,2021,1,10,0,0,1
102,-1.0117740841054883,0.0849681370377076,-0.8391241905992737,2021-01-10,sunny,-92.6932577780856,2021,1,10,0,0,1
103,1.336235090812621,1.3423536912579532,-0.897409503631337,2021-01-10,sunny,-13.966892521795245,2021,1,10,0,0,1
104,0.8801789120807822,-1.6981058194322545,-0.2069036761639717,2021-01-10,rainy,52.78852238705537,2021,1,10,0,1,0
106,-1.0002153473895647,-1.5447710967776116,0.8443629764015471,2021-01-10,cloudy,6.65895549093765,2021,1,10,1,0,0
107,1.5327792143584575,1.469358769900285,-0.1871838500258336,2021-01-10,cloudy,85.95110210339601,2021,1,10,1,0,0
108,0.0306018243385178,-0.0696415784469355,0.9971179807917596,2021-01-10,cloudy,102.41361604602643,2021,1,10,1,0,0
109,0.7772769637679554,-0.2910414632730257,-1.1343115937222277,2021-01-10,sunny,22.35671606659811,2021,1,10,0,0,1
110,-0.3234574724834238,0.1978281678498678,1.3151376657209723,2021-01-10,sunny,38.19470044727567,2021,1,10,0,0,1
111,-1.4465778900358943,-1.582685641802789,1.7367749569767108,2021-01-10,rainy,-12.578497420331493,2021,1,10,0,1,0
112,0.3818240096193838,0.3982960861974925,-0.935127209437544,2021-01-11,cloudy,33.67080868060597,2021,1,11,1,0,0
113,-0.7364911715057483,0.5550479424104341,-0.6252459225571738,2021-01-11,sunny,-91.38840106543668,2021,1,11,0,0,1
114,0.3781625196021735,-0.8877857476301128,0.1549474256969163,2021-01-11,sunny,36.803047972618685,2021,1,11,0,0,1
115,0.2456164279017758,-0.032996480264666,0.8425887964569804,2021-01-11,sunny,37.46420374109182,2021,1,11,0,0,1
116,0.4331187294489333,-0.2101888137967623,0.7375215134138817,2021-01-11,rainy,55.01813724259145,2021,1,11,0,1,0
117,-1.272558135032317,1.51875933696358,-1.4812459621972984,2021-01-11,sunny,-118.59714209727268,2021,1,11,0,0,1
118,-0.65240858238702,-0.3909533751876011,0.3900933226879264,2021-01-11,sunny,-48.40731860945394,2021,1,11,0,0,1
119,1.4121516982986309,-1.3804307523072692,-0.923912015810002,2021-01-11,sunny,122.40213051923952,2021,1,11,0,0,1
120,-0.0940624503626036,0.3975652156174661,-0.2507566767601495,2021-01-11,sunny,-76.54835810879021,2021,1,11,0,0,1
121,-0.0832883956999633,1.602863629377136,-0.6783298378739697,2021-01-11,cloudy,-81.02243727389612,2021,1,11,1,0,0
122,0.091521946778877,1.053439748630448,-0.5413595884312206,2021-01-11,sunny,-91.73168146774738,2021,1,11,0,0,1
123,0.6845011068591904,0.3708250012811021,1.7327211869191332,2021-01-12,sunny,143.28047324764114,2021,1,12,0,0,1
124,0.5384370003545387,0.4833418517805717,-0.0560994733409029,2021-01-12,sunny,71.41775135160947,2021,1,12,0,0,1
125,1.5116393498843184,1.706468247260989,-0.7995934996704901,2021-01-12,sunny,48.55418820062837,2021,1,12,0,0,1
126,-0.6432576017887388,-1.1335928256384589,1.5877615237453675,2021-01-12,cloudy,22.13529071272656,2021,1,12,1,0,0
127,0.7591566751082341,0.1005642030971629,0.2073340460456898,2021-01-12,sunny,71.86052760357714,2021,1,12,0,0,1
128,0.317218215191302,0.7863279621089762,0.910178908092592,2021-01-12,sunny,3.1910348376575115,2021,1,12,0,0,1
129,-0.1066526736602251,-0.4932143871104978,0.4869373049399326,2021-01-12,sunny,46.867869319408285,2021,1,12,0,0,1
130,-0.1337015596684391,1.0777438059762627,-0.1595734381462669,2021-01-12,sunny,53.4065498259623,2021,1,12,0,0,1
131,0.6941287081378864,-0.3287276927366078,0.1532884691324239,2021-01-12,sunny,99.36889369851474,2021,1,12,0,0,1
132,1.1411018666575734,1.4665787155741776,0.8579239242923363,2021-01-12,sunny,118.0242668239271,2021,1,12,0,0,1
133,0.651781261700616,0.0014710002454108,0.3382254736851153,2021-01-12,sunny,17.01998461012934,2021,1,12,0,0,1
134,0.305320755012498,1.02416493277307,-0.8661687990074722,2021-01-13,cloudy,-29.217075635001496,2021,1,13,1,0,0
135,0.8253722320875148,-0.2983231689958337,-0.2693897784512403,2021-01-13,sunny,19.7968474225069,2021,1,13,0,0,1
136,-0.4796558140079476,0.6203582983435125,-0.4779740040404867,2021-01-13,cloudy,6.700528776870854,2021,1,13,1,0,0
137,-0.5473555742986664,-0.5507994257068402,0.1156650740463465,2021-01-13,sunny,11.849572088283132,2021,1,13,0,0,1
138,-0.4152313958216571,-0.6736641713091397,-0.4017637421265006,2021-01-13,cloudy,-60.857145410305286,2021,1,13,1,0,0
139,0.9444794869904138,-0.9128222254441586,2.383144774863942,2021-01-13,rainy,219.8164129500952,2021,1,13,0,1,0
140,-0.1306203959951194,1.4006890344430014,-1.0834266602642797,2021-01-13,cloudy,-48.78974965460012,2021,1,13,1,0,0
141,-1.8297404110045317,0.0370057219101495,0.453781912635684,2021-01-13,sunny,-44.18538233795554,2021,1,13,0,0,1
142,-0.8152756611364586,1.801213990808535,0.597212504403425,2021-01-13,cloudy,-55.24787872898678,2021,1,13,1,0,0
143,-0.9842090022728482,-0.1877949219748069,-2.0195400853867214,2021-01-13,sunny,-206.8479712878253,2021,1,13,0,0,1
144,0.5049947217800111,1.3289607475532237,0.1021783269439707,2021-01-13,rainy,-2.620810957881929,2021,1,13,0,1,0
145,1.9517610122678135,1.23994054982736,1.925805737459527,2021-01-14,sunny,236.7861276318773,2021,1,14,0,0,1
146,1.6043263194156412,0.2080695296299638,1.5148822938930058,2021-01-14,sunny,137.71005569413558,2021,1,14,0,0,1
148,0.0330897511387602,-0.8541612608143545,-0.5992242774597194,2021-01-14,rainy,-9.725266697458128,2021,1,14,0,1,0
149,-0.1473536645828436,1.0598062949337743,-0.8866142600561124,2021-01-14,cloudy,-81.54990004984249,2021,1,14,1,0,0
150,1.264983329856256,-0.3007838764760271,-1.34841308775612,2021-01-14,sunny,60.83463041892424,2021,1,14,0,0,1
151,0.6289995874568216,0.3140338436471455,0.2349771928890519,2021-01-14,cloudy,132.76359923298062,2021,1,14,1,0,0
152,-0.4034591834208012,-1.8300285504278104,-0.4122717546045429,2021-01-14,sunny,-145.74273272828032,2021,1,14,0,0,1
153,-1.6413486088230291,-0.1550358081183258,1.390533967073938,2021-01-14,cloudy,-36.31246759490805,2021,1,14,1,0,0
154,1.5309323510288246,0.0924477354698085,0.0425390740297907,2021-01-14,sunny,146.18425559436338,2021,1,14,0,0,1
155,1.0289354925948542,-0.0722870075600049,-0.3049636378544204,2021-01-14,sunny,-2.7228930150733603,2021,1,14,0,0,1
156,0.6191549216054889,-1.874313496741068,0.7393045331330262,2021-01-15,sunny,161.29039965960146,2021,1,15,0,0,1
157,0.8024563957963952,0.947251967773748,-0.2680033709513804,2021-01-15,cloudy,40.27852621941557,2021,1,15,1,0,0
158,-1.2785138405206862,-1.044816319379857,-1.1644484538704645,2021-01-15,cloudy,-124.600409761116,2021,1,15,1,0,0
159,2.079176664795037,-0.9074659814202976,0.3200319320927313,2021-01-15,cloudy,194.99708385045767,2021,1,15,1,0,0
160,0.9265583009670963,0.5580818806186658,2.5402316207591715,2021-01-15,rainy,241.4153028741367,2021,1,15,0,1,0
161,-0.0421714512905789,-0.2868871923899076,0.094351589317074,2021-01-15,cloudy,-15.915695454099293,2021,1,15,1,0,0
162,1.0097118548117143,-1.0053118723488588,0.3843234052112453,2021-01-15,sunny,138.90042486199016,2021,1,15,0,0,1
163,0.4734882616664622,1.8552462094204791,0.1408106518782359,2021-01-15,sunny,49.019882594489296,2021,1,15,0,0,1
164,0.7849575212405001,-0.5543096265713009,-1.139802455426774,2021-01-15,sunny,-29.69604216366009,2021,1,15,0,0,1
165,-0.3595531615405413,-0.813146282044454,-0.672460447775951,2021-01-15,sunny,-84.64781080810252,2021,1,15,0,0,1
166,-0.6250273906846713,-0.3903926939855081,0.7540956636562427,2021-01-15,sunny,-23.03746588774448,2021,1,15,0,0,1
167,-0.3432350544551033,0.0707740759006513,0.7312936208403685,2021-01-16,sunny,2.419759547856316,2021,1,16,0,0,1
168,-0.8958157604108271,0.5483281304979799,-0.5896320419510298,2021-01-16,sunny,-33.22274755721891,2021,1,16,0,0,1
169,0.2891205052788121,0.4128708204461747,0.2407875097419384,2021-01-16,sunny,45.83811634187476,2021,1,16,0,0,1
171,-0.3355806435831669,1.896182228633144,-0.7846874114294452,2021-01-16,cloudy,-110.6926108072204,2021,1,16,1,0,0
172,1.8958891760305832,1.1787795711596507,1.4882521937955997,2021-01-16,cloudy,263.74311942753286,2021,1,16,1,0,0
173,1.702570152241791,0.0676342300669197,0.1897026120799957,2021-01-16,cloudy,129.82808099642253,2021,1,16,1,0,0
174,-0.9301565025243212,-0.1785890920873291,-0.2167314705755386,2021-01-16,cloudy,-65.83087476597103,2021,1,16,1,0,0
175,0.1390641503046825,-0.8576702045753997,1.6292757699588616,2021-01-16,sunny,121.544866867862,2021,1,16,0,0,1
176,-0.7267120259827976,-0.2171631157241669,-0.0577565583787127,2021-01-16,sunny,-87.00652728615755,2021,1,16,0,0,1
177,-0.0903820072769468,1.3675972398067135,1.3599485416794843,2021-01-16,sunny,66.16289257588755,2021,1,16,0,0,1
178,0.1048278028272145,-0.9932572174375524,1.1279566249333806,2021-01-17,sunny,54.79377446469937,2021,1,17,0,0,1
179,0.0674922572408068,0.0163380841128924,0.3814162542091708,2021-01-17,sunny,4.045142879036103,2021,1,17,0,0,1
180,0.7811981017099934,1.4944845444913688,-1.1561824318219127,2021-01-17,sunny,-25.757233728201328,2021,1,17,0,0,1
181,-0.425542212771448,1.4219755592924648,0.0277621316255014,2021-01-17,cloudy,-80.38814704014162,2021,1,17,1,0,0
182,0.4909710551819796,0.8655251906712624,-0.4490371414469655,2021-01-17,cloudy,-13.778091584867884,2021,1,17,1,0,0
183,-0.9402702359572048,-0.6599427051023377,1.561279598955807,2021-01-17,sunny,51.26295174194552,2021,1,17,0,0,1
184,1.0223923224420697,-0.4982116185861096,0.4447813624072502,2021-01-17,sunny,197.04841107058377,2021,1,17,0,0,1
185,-0.7075056975105769,0.0397667345864951,0.6705704503109099,2021-01-17,sunny,25.26332620401401,2021,1,17,0,0,1
186,-0.8779706165358702,1.2961498675278833,0.8709617821716196,2021-01-17,cloudy,-7.379343290635524,2021,1,17,1,0,0
187,0.5434534395827254,0.1399884673868593,0.022212664516484,2021-01-17,cloudy,69.2936078133492,2021,1,17,1,0,0
188,0.4627822555257742,-0.9072983643832422,-1.6301983469660446,2021-01-17,sunny,-25.12428687839984,2021,1,17,0,0,1
189,-2.1433080652386884,1.796918522574928,-1.0065590647942375,2021-01-18,cloudy,-239.15330293480105,2021,1,18,1,0,0
190,-0.8351926901914831,-0.9467404109571896,0.8065637678962596,2021-01-18,rainy,-22.12836383932984,2021,1,18,0,1,0
191,2.6205738460182397,-0.7474731780653794,-1.4469403347558083,2021-01-18,sunny,129.69605313004746,2021,1,18,0,0,1
192,1.0963468456657983,-0.2342158013445365,-0.0342422805319538,2021-01-18,rainy,122.31452523903474,2021,1,18,0,1,0
193,-0.7699160744453164,0.5392491912918173,0.4074618362411104,2021-01-18,sunny,7.465003536328666,2021,1,18,0,0,1
194,0.0745864065435535,-1.0770990694039948,-0.898942156465536,2021-01-18,sunny,-130.21798971809875,2021,1,18,0,0,1
195,-1.5914478754580317,0.0032222164431556,0.6089623416545242,2021-01-18,sunny,-33.16288700153751,2021,1,18,0,0,1
196,0.8449956030008372,-0.675593827630063,-0.5070347697653375,2021-01-18,cloudy,25.38175034518513,2021,1,18,1,0,0
197,0.3890939688657205,1.1710410646204883,1.4737648151384048,2021-01-18,sunny,112.32753728653032,2021,1,18,0,0,1
198,0.9008227642090298,-1.5059113515713871,1.6638731244377296,2021-01-18,sunny,127.04985776168428,2021,1,18,0,0,1
199,-1.40556004739189,-0.3497821801115369,0.1315739679080687,2021-01-18,sunny,-98.24248446073952,2021,1,18,0,0,1
200,-0.5969171117831944,-0.2229591829703794,0.658802141691513,2021-01-19,sunny,-12.5276515546757,2021,1,19,0,0,1
201,-0.3759599659712591,-2.3721938715130158,-0.7393953025101954,2021-01-19,cloudy,-57.80501906677992,2021,1,19,1,0,0
202,0.6225191403049977,-0.6311919417468571,-0.8624932997247339,2021-01-19,sunny,61.97846622267756,2021,1,19,0,0,1
203,0.3731747182525781,1.0826722820910646,-1.3946796415926757,2021-01-19,sunny,-77.39936287625903,2021,1,19,0,0,1
204,0.2509981160083239,1.0547579251802828,-0.1778131437030125,2021-01-19,cloudy,-7.831871888607727,2021,1,19,1,0,0
205,0.2400569292967187,0.1001594080906234,-0.1590122515543593,2021-01-19,rainy,-12.009800618559224,2021,1,19,0,1,0
206,0.4283318705304176,0.0665172223831678,-0.0281822283386548,2021-01-19,sunny,-82.78864573587394,2021,1,19,0,0,1
207,-1.2142172813593393,-0.8751547489139164,1.242493912818471,2021-01-19,cloudy,-15.181209511474872,2021,1,19,1,0,0
208,-0.907300121525327,0.2242522209656819,-0.7905230218330772,2021-01-19,rainy,-109.43821114245551,2021,1,19,0,1,0
209,-1.7410228083589014,-0.7803044065015394,-0.2916419863518446,2021-01-19,cloudy,-82.24983090742627,2021,1,19,1,0,0
210,-1.1506920042566469,0.6006052017330761,-1.022855040804214,2021-01-19,cloudy,-63.12852937792702,2021,1,19,1,0,0
211,-1.2920012510471277,-0.5186786872885925,1.3207943861279146,2021-01-19,rainy,-1.0537632380309638,2021,1,19,0,1,0
212,1.1035037667283756,-0.575255994806118,-1.1690957473220271,2021-01-20,sunny,72.99439629810318,2021,1,20,0,0,1
213,-0.2675947462353477,-0.6780257815644504,0.9424681192203938,2021-01-20,cloudy,-10.768371353533963,2021,1,20,1,0,0
215,-0.0357427335481734,0.3360157426619921,0.777604137902912,2021-01-20,rainy,97.21071730079102,2021,1,20,0,1,0
216,0.7538656835623008,-0.8881882110855133,0.4732905949147994,2021-01-20,cloudy,109.81102369722824,2021,1,20,1,0,0
217,-0.807554041549866,-0.7421521616503846,-0.1894179288117906,2021-01-20,sunny,-69.0073605553601,2021,1,20,0,0,1
218,0.6251186564337302,-0.813595997094507,-0.7823669669020897,2021-01-20,sunny,-61.83813688656576,2021,1,20,0,0,1
219,-0.653284701927889,0.0785140251741762,-0.6296504269401813,2021-01-20,sunny,-66.78135704028699,2021,1,20,0,0,1
220,0.0807198904338666,-1.037029343848692,0.909188495330966,2021-01-20,sunny,1.950189896746444,2021,1,20,0,0,1
221,0.4958506689654304,-1.3205253468280322,-0.1149617662774946,2021-01-20,sunny,33.785243225315035,2021,1,20,0,0,1
222,0.5066690260283885,-0.6222254717550558,1.0137505474982609,2021-01-20,cloudy,51.03050652604361,2021,1,20,1,0,0
223,0.2647387577557072,-1.66184836721825,-0.1291534824601138,2021-01-21,cloudy,42.93346193902247,2021,1,21,1,0,0
224,1.6264314909922573,1.2926460210124688,0.9903228106559456,2021-01-21,cloudy,210.8639398904052,2021,1,21,1,0,0
225,-1.6553440383096778,0.1536444608156663,1.3674149824601585,2021-01-21,sunny,-101.28599801428534,2021,1,21,0,0,1
227,-0.6289807075912683,1.070072512070977,-1.4317977780650375,2021-01-21,cloudy,-176.7438439015226,2021,1,21,1,0,0
228,-0.0400187253516329,-1.2597873434052702,0.4178537032173259,2021-01-21,rainy,9.037810742493864,2021,1,21,0,1,0
